-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,354,-1,-1,-1,-1,-1,-1,-1,-1
78,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,470,-1,-1,-1,-1,-1,48,-1,-1,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,470,-1,-1,-1,-1,-1,-1,18,48,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,78,78,78,-1
1,-1,-1,-1,1,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,2,3,3,4,-1
-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,1,-1,-1,-1,-1,-1,-1,354,-1,-1,-1,-1,78,78,78,-1,-1,-1,-1,354,-1,-1,-1,-1,78,78,78,-1,-1,-1,-1,354,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,78,780,781,781,781,781,781,781,781,782,-1,-1,-1,-1,-1,-1
78,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,32,-1,78,810,811,811,811,811,811,811,811,812,-1,-1,-1,-1,-1,-1
1,-1,-1,-1,1,-1,-1,2,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,2,3,3,3,4,-1,-1,-1,-1,-1,-1,-1,2,3,3,3,4,-1,-1,-1,-1,191,191,32,-1,78,-1,720,721,721,721,721,721,722,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,191,191,32,-1,78,-1,690,761,691,703,691,761,692,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,48,18,-1,-1,-1,-1,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,191,191,191,32,-1,-1,-1,750,751,751,733,751,751,752,-1,253,-1,358,358,-1,18
3,-1,-1,-1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,32,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
32,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,78,78,78,-1,-1,32,-1,-1,-1,32,-1,-1,-1,78,78,78,-1,-1,-1,-1,78,78,-1,-1,32
32,32,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,32,-1,-1,32,32,32,32,-1,32,-1,32,-1,32,-1,-1,32,32,32,32,32,32,32,32,32,32,32,-1,32
32,32,32,32,-1,-1,48,-1,-1,-1,384,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,78,-1,-1,34,-1,-1,-1,807,-1,-1,-1,-1,-1,-1,-1,-1,32,-1,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,48,-1,32,-1,14,-1,-1,-1,32
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,32,32,32,32,32,32,32,32,32,-1,32,32,32,32,32,32,32,32,32,32,32,-1,32,32,32,32,32,32,32,32,32,32
