512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
603,571,603,572,-1,-1,-1,-1,571,603,570,-1,-1,-1,572,571,-1,-1,603,-1,-1,-1,-1,-1,570,572,603,571,-1,512,512,512,512,512,512,512,-1,-1,-1,571,572,571,570,-1,572,571,-1,-1,-1,-1,-1,571,-1,-1,-1,-1,-1,-1,571,572
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,512,512,512,512,512,512,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,512,512,512,512,512,512,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14,-1,-1,-1,-1,-1,-1,-1,78,78,78,-1,-1,-1,-1,-1,-1,-1,78,78,78,-1,-1,-1,-1,-1,78,-1,-1,512,512,512,512,512,512,512,-1,-1,-1,253,-1,-1,78,-1,290,-1,78,-1,575,-1,78,-1,290,600,78,-1,-1,-1,-1,-1
484,-1,-1,-1,358,-1,-1,-1,482,483,484,-1,-1,600,358,-1,-1,-1,482,483,484,-1,-1,-1,-1,-1,481,-1,-1,-1,603,572,-1,-1,571,-1,-1,-1,482,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,484,-1,-1,-1,-1
-1,-1,-1,482,483,484,-1,-1,-1,-1,-1,-1,-1,482,483,484,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,490
-1,-1,-1,572,-1,-1,-1,-1,-1,-1,-1,-1,-1,571,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,290,521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,490,490
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,483,483,483,483,483,483,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,490,490,490
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,604,-1,-1,-1,-1,-1,-1,481,-1,-1,512,512,512,512,512,512,512,-1,-1,601,-1,-1,-1,-1,-1,-1,-1,-1,-1,605,523,-1,290,-1,-1,-1,-1,490,490,490,490
-1,-1,-1,-1,-1,-1,-1,-1,-1,551,552,553,-1,-1,-1,-1,483,483,483,483,483,-1,-1,78,-1,-1,603,-1,-1,512,512,512,512,512,512,512,-1,-1,482,483,484,-1,-1,-1,-1,-1,-1,483,483,483,483,483,483,483,483,483,483,483,483,483
-1,-1,520,601,-1,-1,-1,-1,-1,583,582,581,-1,-1,-1,-1,512,512,512,512,512,-1,-1,481,-1,-1,-1,-1,-1,512,512,512,512,512,512,512,-1,-1,-1,-1,570,-1,-1,78,78,-1,-1,512,512,512,512,512,512,512,512,512,512,512,512,512
483,483,483,483,483,483,483,483,483,483,483,483,483,483,-1,-1,512,512,512,512,512,-1,-1,-1,-1,602,-1,-1,-1,512,512,512,512,512,512,512,-1,-1,-1,-1,-1,-1,-1,483,483,-1,-1,512,512,512,512,512,512,512,512,512,512,512,512,512
512,512,512,512,512,512,512,512,512,512,512,512,512,512,-1,-1,512,512,512,512,512,-1,-1,483,483,483,483,-1,-1,512,512,512,512,512,512,512,550,548,550,548,550,548,550,512,512,-1,-1,512,512,512,512,512,512,512,512,512,512,512,512,512
512,512,512,512,512,512,512,512,512,512,512,512,512,512,573,573,512,512,512,512,512,573,573,512,512,512,512,573,573,512,512,512,512,512,512,512,580,578,580,578,580,578,580,512,512,573,573,512,512,512,512,512,512,512,512,512,512,512,512,512
