512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
571,-1,570,572,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,571,570,-1,-1,-1,572,-1,-1,-1,-1,-1,571,572,-1,-1,-1,-1,-1,-1,-1,-1,572,-1,-1,572,570,-1,-1,-1,-1,-1,-1,571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,570,571
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,14,-1,78,-1,78,290,78,601,78,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,-1,572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,482,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483
483,483,483,483,483,483,483,483,483,483,483,483,484,-1,-1,-1,-1,-1,-1,-1,78,78,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,571,572,-1,-1,512,-1,-1,-1,-1,-1,-1
571,-1,572,571,-1,571,-1,-1,-1,-1,-1,570,-1,-1,-1,481,-1,-1,-1,78,491,490,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,78,78,-1,-1,-1,-1,-1,-1,512,-1,253,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,491,490,491,490,78,-1,-1,482,484,-1,-1,-1,481,-1,-1,482,484,-1,-1,-1,-1,-1,-1,-1,-1,482,483,484,-1,-1,-1,-1,-1,-1,512,483,483,484,-1,-1,600
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,482,483,483,483,483,484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,603,-1,-1,-1,482,483,483,483,-1,-1,572,571,572,-1,-1,551,552,553,-1,-1,-1,-1,-1,-1,-1,482
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,572,571,572,512,-1,-1,-1,290,-1,604,-1,583,582,581,-1,-1,78,78,78,-1,-1,-1
-1,523,602,-1,-1,-1,-1,-1,-1,-1,-1,-1,600,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,603,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483
483,483,483,483,483,483,483,483,-1,-1,482,483,484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,572,571,-1,-1,-1,-1,-1,570,-1,-1,571,572,-1,-1,-1,571
512,512,512,512,512,512,512,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,551,552,553,-1,-1,-1,-1,-1,-1,-1,601,483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
512,512,512,512,512,512,512,512,574,574,574,574,574,574,574,574,574,574,574,-1,-1,-1,521,581,582,583,-1,78,78,290,605,-1,-1,483,512,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548,550,548
512,512,512,512,512,512,512,512,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,512,512,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578,580,578
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
