-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,496,498,-1,-1,-1,496,498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,78
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1,495,507,495,-1,-1,495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1,-1,495
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,618,-1,-1,-1,-1,495,-1,-1,-1,-1,618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1
-1,253,-1,-1,-1,-1,-1,-1,-1,78,78,78,-1,-1,-1,78,78,78,-1,-1,-1,-1,675,-1,-1,-1,-1,354,-1,-1,-1,-1,675,-1,-1,-1,-1,78,78,78,-1,-1,-1,78,78,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1
497,497,497,497,497,497,498,894,894,496,497,498,894,894,894,496,497,498,894,894,496,497,497,498,78,78,-1,-1,-1,78,78,496,497,497,498,894,894,496,497,498,894,894,894,496,497,498,894,894,496,497,497,497,498,-1,-1,78,-1,-1,-1,78
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,496,498,-1,-1,-1,496,498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1,-1,495
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,78,495,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,619,-1,-1,-1,-1,-1,-1,-1,626,-1,-1,-1,-1,-1,495,-1,-1,-1,-1,-1,627,-1,-1,-1,-1,-1,-1,-1,619,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1
-1,622,-1,-1,-1,-1,-1,-1,-1,324,-1,-1,-1,621,-1,-1,-1,324,-1,-1,-1,655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,655,-1,-1,-1,324,-1,-1,-1,621,-1,-1,-1,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,78
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,498,-1,-1,495,-1,-1,-1,495
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78,-1,-1,-1,78
-1,14,-1,-1,-1,-1,-1,78,78,-1,-1,70,-1,-1,-1,70,-1,-1,78,78,-1,-1,384,-1,-1,78,78,-1,-1,70,-1,-1,-1,70,-1,-1,78,78,-1,-1,384,-1,-1,78,78,-1,-1,70,-1,-1,-1,70,-1,-1,-1,495,-1,-1,-1,495
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,498,-1,-1,-1,-1,-1,-1,-1
